onset,offset,pitch,velocity
31512,31524,76,64
31524,31536,67,64
31536,31548,62,64
31536,31548,65,64
31548,31560,69,64
31560,31572,77,64
31572,31584,76,64
31584,31596,74,64
31596,31608,72,64
31608,31620,71,64
31620,31632,69,64
31632,31644,64,64
31632,31644,67,64
31644,31650,69,64
31650,31656,71,64
31656,31668,72,64
31668,31680,74,64
31680,31692,76,64
31692,31704,77,64
31704,31716,79,64
31716,31728,70,64
31728,31740,65,64
31728,31740,69,64
31740,31752,76,64
31752,31764,81,64
31764,31776,79,64
31776,31788,77,64
31788,31794,79,64
31794,31800,81,64
31800,31812,74,64
31812,31818,76,64
31818,31824,77,64
31824,31836,65,64
31824,31836,71,64
31836,31848,74,64
31848,31860,76,64
31860,31872,77,64
31872,31896,64,64
31872,31896,72,64
31872,31920,79,64
31896,31920,62,64
31896,31920,70,64
31920,31932,61,64
31920,31932,64,64
31920,31932,69,64
31932,31944,81,64
31944,31956,79,64
31956,31968,77,64
31968,31992,60,64
31968,31992,64,64
31968,31992,69,64
31968,31992,76,64
31992,32016,78,64
32016,32028,59,64
32016,32028,67,64
32016,32028,74,64
32028,32040,79,64
32040,32052,77,64
32052,32064,76,64
32064,32088,58,64
32064,32088,67,64
32064,32088,74,64
32088,32112,76,64
32112,32136,57,64
32112,32136,65,64
32112,32136,72,64
32112,32136,76,64
32136,32148,77,64
32148,32160,76,64
32160,32184,77,64
32184,32196,79,64
32196,32208,77,64
32208,32232,55,64
32208,32232,67,64
32208,32232,72,64
32208,32232,76,64
32232,32244,67,64
32244,32256,65,64
32256,32280,67,64
32280,32292,69,64
32292,32304,67,64
32304,32328,65,64
32304,32328,69,64
32304,32328,76,64
32328,32340,65,64
32340,32352,64,64
32352,32376,65,64
32352,32376,74,64
32376,32388,67,64
32388,32400,65,64
32400,32424,64,64
32400,32424,74,64
32424,32436,72,64
32436,32448,71,64
32448,32472,69,64
32448,32472,72,64
32472,32484,74,64
32484,32496,76,64
32496,32520,62,64
32496,32520,72,64
32496,32520,77,64
32520,32532,77,64
32532,32544,76,64
32544,32568,67,64
32544,32568,71,64
32544,32568,77,64
32568,32580,79,64
32580,32592,77,64
32592,32616,72,64
32592,32616,76,64
32616,32628,60,64
32628,32640,62,64
32640,32652,64,64
32652,32664,67,64
32664,32676,65,64
32676,32688,69,64
32688,32712,67,64
32688,32712,72,64
32688,32712,76,64
32712,32724,58,64
32724,32736,57,64
32736,32760,58,64
32760,32784,67,64
32760,32784,72,64
32760,32784,76,64
32784,32808,57,64
32784,32808,69,64
32784,32808,72,64
32784,32808,77,64
32808,32820,62,64
32820,32832,64,64
32832,32844,65,64
32844,32856,67,64
32856,32868,65,64
32868,32880,67,64
32880,32904,69,64
32880,32904,74,64
32880,32904,78,64
32904,32916,60,64
32916,32928,59,64
32928,32952,60,64
32952,32976,69,64
32952,32976,72,64
32952,32976,78,64
32976,33000,71,64
32976,33000,79,64
33000,33024,59,64
33024,33048,64,64
33024,33072,71,64
33024,33072,79,64
33048,33072,62,64
33072,33096,61,64
33072,33120,64,64
33072,33120,69,64
33072,33120,79,64
33096,33120,57,64
33120,33144,62,64
33120,33168,69,64
33120,33168,77,64
33144,33168,60,64
33168,33192,59,64
33168,33216,67,64
33168,33216,74,64
33168,33216,77,64
33192,33216,55,64
33216,33240,60,64
33216,33264,67,64
33216,33264,72,64
33216,33264,76,64
33240,33264,58,64
33264,33288,57,64
33264,33288,65,64
33264,33288,72,64
33264,33288,76,64
33288,33300,74,64
33300,33312,76,64
33312,33324,77,64
33324,33336,79,64
33336,33348,81,64
33348,33360,72,64
33360,33372,55,64
33360,33372,65,64
33360,33372,71,64
33372,33384,74,64
33384,33396,72,64
33396,33408,71,64
33408,33420,69,64
33420,33432,67,64
33432,33444,65,64
33444,33456,71,64
33456,33468,79,64
33468,33480,71,64
33480,33492,72,64
33492,33504,64,64
33504,33516,62,64
33516,33528,72,64
33528,33540,77,64
33540,33552,71,64
33552,33564,56,64
33552,33564,63,64
33552,33564,72,64
33564,33576,74,64
33576,33588,75,64
33588,33600,77,64
33600,33612,79,64
33612,33624,81,64
33624,33636,83,64
33636,33648,84,64
33648,33660,78,64
33660,33672,75,64
33672,33684,74,64
33684,33696,72,64
33696,33708,71,64
33708,33720,72,64
33720,33732,66,64
33732,33744,57,64
33744,33756,55,64
33756,33768,60,64
33768,33780,64,64
33780,33792,67,64
33792,33804,72,64
33804,33816,76,64
33816,33828,79,64
33828,33840,76,64
33840,33852,72,64
33852,33864,67,64
33864,33876,64,64
33876,33888,60,64
33888,33912,55,64
33912,33936,65,64
33912,33936,71,64
33936,33984,60,64
33936,33984,64,64
33936,33984,72,64
33936,33984,79,64
